Marca temporal,ID,Tipo de punto,Numero,Clasificacion,ClasificacionNum,TipoResiduo,Cantidad,CantidadNum,¿Se realiza recolección en el momento?,Calidad (grupos)
27/05/2020 11:07:42 a.m.,PV24,Punto Verde,24,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:07:42 a.m.,PV24,Punto Verde,24,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:07:42 a.m.,PV24,Punto Verde,24,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:09:59 a.m.,PV32,Punto Verde,32,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:09:59 a.m.,PV32,Punto Verde,32,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:09:59 a.m.,PV32,Punto Verde,32,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:10:54 a.m.,PV33,Punto Verde,33,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:10:54 a.m.,PV33,Punto Verde,33,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:10:54 a.m.,PV33,Punto Verde,33,Regular,2.00,Papel,Bajo,1.00,Sí,Regular
27/05/2020 11:11:46 a.m.,PV13,Punto Verde,13,Regular,2.00,Plástico,Medio,2.00,Sí,Regular
27/05/2020 11:11:46 a.m.,PV13,Punto Verde,13,Regular,2.00,Papel,Medio,2.00,Sí,Regular
27/05/2020 11:11:46 a.m.,PV13,Punto Verde,13,Regular,2.00,"Vidrio, Metal, Tetra",Medio,2.00,Sí,Regular
27/05/2020 11:13:44 a.m.,PV12,Punto Verde,12,Buena,1.00,"Vidrio, Metal, Tetra",Bajo,1.00,Sí,Buena
27/05/2020 11:13:44 a.m.,PV12,Punto Verde,12,Buena,1.00,Papel,Medio,2.00,Sí,Buena
27/05/2020 11:13:44 a.m.,PV12,Punto Verde,12,Buena,1.00,Plástico,Medio,2.00,Sí,Buena
43923,R1,Rulero,1,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R1,Rulero,1,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43930,R1,Rulero,1,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43937,R1,Rulero,1,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43910,R1,Rulero,1,Buena,1.00,PET,Alto,3.00,Sí,Buena
43903,R1,Rulero,1,Buena,1.00,PET,Medio,2.00,Sí,Buena
43907,R1,Rulero,1,Buena,1.00,PET,Medio,2.00,Sí,Buena
43923,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R3,Rulero,3,Regular,2.00,PET,Medio,2.00,No,Regular
43907,R3,Rulero,3,Buena,1.00,PET,Medio,2.00,Sí,Buena
43910,R3,Rulero,3,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R4,Rulero,4,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R5,Rulero,5,Regular,2.00,PET,Medio,2.00,Sí,Regular
43908,R5,Rulero,5,Buena,1.00,PET,Alto,3.00,Sí,Buena
43907,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43923,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R8,Rulero,8,Regular,2.00,PET,Medio,2.00,Sí,Regular
43910,R8,Rulero,8,Buena,1.00,PET,Medio,2.00,Sí,Buena
43907,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43923,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R9,Rulero,9,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R9,Rulero,9,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R9,Rulero,9,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43923,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R11,Rulero,11,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R11,Rulero,11,Buena,1.00,PET,Medio,2.00,Sí,Buena
43923,R12,Rulero,12,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R12,Rulero,12,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R12,Rulero,12,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43930,R13,Rulero,13,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R13,Rulero,13,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R13,Rulero,13,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43923,R13,Rulero,13,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43923,R14,Rulero,14,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R14,Rulero,14,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R14,Rulero,14,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R14,Rulero,14,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R14,Rulero,14,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43978,R14,Rulero,14,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R15,Rulero,15,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R15,Rulero,15,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R15,Rulero,15,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R15,Rulero,15,Buena,1.00,PET,Medio,2.00,Sí,Buena
43910,R15,Rulero,15,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R16,Rulero,16,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R16,Rulero,16,Regular,2.00,PET,Medio,2.00,Sí,Regular
44006,R16,Rulero,16,Regular,2.00,PET,Medio,2.00,Sí,Regular
43913,R16,Rulero,16,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R16,Rulero,16,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R16,Rulero,16,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43907,R16,Rulero,16,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R16,Rulero,16,Buena,1.00,PET,Medio,2.00,Sí,Buena
43914,R17,Rulero,17,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R17,Rulero,17,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R17,Rulero,17,Buena,1.00,PET,Medio,2.00,Sí,Buena
43922,R18,Rulero,18,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R18,Rulero,18,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R18,Rulero,18,Regular,2.00,PET,Medio,2.00,Sí,Regular
44006,R18,Rulero,18,Regular,2.00,PET,Medio,2.00,Sí,Regular
43913,R18,Rulero,18,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R18,Rulero,18,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R18,Rulero,18,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43907,R18,Rulero,18,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R18,Rulero,18,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
43908,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R19,Rulero,19,Regular,2.00,PET,Medio,2.00,Sí,Regular
43911,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43913,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43978,R19,Rulero,19,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44006,R19,Rulero,19,Buena,1.00,PET,Bajo,1.00,Sí,Buena
43910,R19,Rulero,19,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R20,Rulero,20,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R20,Rulero,20,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R20,Rulero,20,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R20,Rulero,20,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R20,Rulero,20,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R20,Rulero,20,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R20,Rulero,20,Buena,1.00,PET,Alto,3.00,Sí,Buena
43914,R21,Rulero,21,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R21,Rulero,21,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R22,Rulero,22,Regular,2.00,PET,Medio,2.00,Sí,Regular
43908,R22,Rulero,22,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R22,Rulero,22,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R22,Rulero,22,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R22,Rulero,22,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R22,Rulero,22,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R22,Rulero,22,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R23,Rulero,23,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R23,Rulero,23,Regular,2.00,PET,Medio,2.00,Sí,Regular
43937,R23,Rulero,23,Regular,2.00,PET,Medio,2.00,Sí,Regular
43964,R23,Rulero,23,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R23,Rulero,23,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R23,Rulero,23,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R23,Rulero,23,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R23,Rulero,23,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43923,R23,Rulero,23,Buena,1.00,PET,Medio,2.00,Sí,Buena
43907,R24,Rulero,24,Regular,2.00,PET,Medio,2.00,Sí,Regular
43911,R24,Rulero,24,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R24,Rulero,24,Regular,2.00,PET,Medio,2.00,Sí,Regular
44000,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44006,R24,Rulero,24,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R25,Rulero,25,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R25,Rulero,25,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R25,Rulero,25,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R25,Rulero,25,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43930,R25,Rulero,25,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R25,Rulero,25,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R25,Rulero,25,Buena,1.00,PET,Medio,2.00,Sí,Buena
43910,R25,Rulero,25,Buena,1.00,PET,Medio,2.00,Sí,Buena
43914,R26,Rulero,26,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R26,Rulero,26,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R26,Rulero,26,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R26,Rulero,26,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R26,Rulero,26,Regular,2.00,PET,Medio,2.00,Sí,Regular
44000,R26,Rulero,26,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R26,Rulero,26,Buena,1.00,PET,Alto,3.00,Sí,Buena
44000,R27,Rulero,27,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R27,Rulero,27,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R27,Rulero,27,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R27,Rulero,27,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R27,Rulero,27,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R27,Rulero,27,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R28,Rulero,28,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R28,Rulero,28,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R28,Rulero,28,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R28,Rulero,28,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R28,Rulero,28,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R28,Rulero,28,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R28,Rulero,28,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
43930,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
43964,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R29,Rulero,29,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R29,Rulero,29,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R29,Rulero,29,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R29,Rulero,29,Buena,1.00,PET,Alto,3.00,Sí,Buena
43911,R29,Rulero,29,Buena,1.00,PET,Medio,2.00,Sí,Buena
43913,R29,Rulero,29,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R30,Rulero,30,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R30,Rulero,30,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R30,Rulero,30,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R30,Rulero,30,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R30,Rulero,30,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R30,Rulero,30,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R30,Rulero,30,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R30,Rulero,30,Buena,1.00,PET,Alto,3.00,Sí,Buena
43908,R30,Rulero,30,Buena,1.00,PET,Medio,2.00,Sí,Buena
43978,R31,Rulero,31,Regular,2.00,PET,Medio,2.00,Sí,Regular
43907,R31,Rulero,31,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R31,Rulero,31,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R31,Rulero,31,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R31,Rulero,31,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R31,Rulero,31,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R31,Rulero,31,Mala,3.00,PET,Bajo,1.00,Sí,Mala
43907,R32,Rulero,32,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R32,Rulero,32,Regular,2.00,PET,Medio,2.00,Sí,Regular
43911,R32,Rulero,32,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R32,Rulero,32,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R32,Rulero,32,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R32,Rulero,32,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R32,Rulero,32,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R32,Rulero,32,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43907,R32,Rulero,32,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R32,Rulero,32,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R32,Rulero,32,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R33,Rulero,33,Regular,2.00,PET,Medio,2.00,Sí,Regular
43911,R33,Rulero,33,Regular,2.00,PET,Medio,2.00,Sí,Regular
43911,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43978,R33,Rulero,33,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43978,R34,Rulero,34,Regular,2.00,PET,Medio,2.00,Sí,Regular
44006,R34,Rulero,34,Regular,2.00,PET,Medio,2.00,Sí,Regular
44000,R34,Rulero,34,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R34,Rulero,34,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R34,Rulero,34,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R34,Rulero,34,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R34,Rulero,34,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43907,R34,Rulero,34,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R35,Rulero,35,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R35,Rulero,35,Regular,2.00,PET,Medio,2.00,Sí,Regular
43978,R35,Rulero,35,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R35,Rulero,35,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R35,Rulero,35,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R35,Rulero,35,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R35,Rulero,35,Buena,1.00,PET,Alto,3.00,Sí,Buena
43907,R35,Rulero,35,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R35,Rulero,35,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R36,Rulero,36,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R36,Rulero,36,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R36,Rulero,36,Regular,2.00,PET,Medio,2.00,Sí,Regular
43964,R36,Rulero,36,Regular,2.00,PET,Medio,2.00,Sí,Regular
44007,R36,Rulero,36,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R36,Rulero,36,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R36,Rulero,36,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R36,Rulero,36,Buena,1.00,PET,Medio,2.00,Sí,Buena
43922,R37,Rulero,37,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43929,R37,Rulero,37,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R37,Rulero,37,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R37,Rulero,37,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44006,R37,Rulero,37,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R38,Rulero,38,Regular,2.00,PET,Medio,2.00,Sí,Regular
43914,R38,Rulero,38,Regular,2.00,PET,Medio,2.00,Sí,Regular
43929,R38,Rulero,38,Regular,2.00,PET,Medio,2.00,Sí,Regular
43936,R38,Rulero,38,Regular,2.00,PET,Medio,2.00,Sí,Regular
43922,R38,Rulero,38,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R38,Rulero,38,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44007,R38,Rulero,38,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43908,R38,Rulero,38,Buena,1.00,PET,Medio,2.00,Sí,Buena
43911,R38,Rulero,38,Buena,1.00,PET,Medio,2.00,Sí,Buena
44000,R39,Rulero,39,Regular,2.00,PET,Medio,2.00,Sí,Regular
43908,R39,Rulero,39,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R39,Rulero,39,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R39,Rulero,39,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R39,Rulero,39,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R39,Rulero,39,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R39,Rulero,39,Mala,3.00,PET,Bajo,1.00,Sí,Mala
43929,R39,Rulero,39,Mala,3.00,PET,Bajo,1.00,Sí,Mala
43929,R40,Rulero,40,Regular,2.00,PET,Medio,2.00,Sí,Regular
43908,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44000,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43911,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43914,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43922,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43936,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
43964,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
44007,R40,Rulero,40,Regular,2.00,PET,Bajo,1.00,Sí,Regular
